z6-11639;Port1;;;;;;;;;;;;;;;Port7;;Port8;
# Records: 5362;ATMOS 41 All-in-one Weather Station;;;;;;;;;;;;;;;Battery;;Barometer;
Timestamps; W/m² Solar Radiation; mm Precipitation; Lightning Activity; km Lightning Distance;° Wind Direction; m/s Wind Speed; m/s Gust Speed; °C Air Temperature; kPa Vapor Pressure; kPa Atmospheric Pressure;° X-axis Level;° Y-axis Level; mm/h Max Precip Rate; °C RH Sensor Temp; kPa VPD;% Battery Percent; mV Battery Voltage; kPa Reference Pressure; °C Logger Temperature
07/03/2024 12:25:00 PM;796,2;0;0;0;3;2,44;3,91;4,1;0,776;100,88;2,4;5,8;0;6,3;0,04;100;7963;100,97;8,3
07/03/2024 12:30:00 PM;803;0;0;0;20;3,54;4,25;3,6;0,768;100,87;2,4;4,9;0;6;0,02;100;7972;100,96;8,4
07/03/2024 12:35:00 PM;806,8;0;0;0;9;2,58;3,34;3,9;0,77;100,87;2,6;5,8;0;5,9;0,04;100;7969;100,96;8,4
07/03/2024 12:40:00 PM;806,8;0;0;0;10;2,54;3,75;4,3;0,774;100,86;1,4;5,3;0;5,9;0,06;100;7972;100,95;8,4
07/03/2024 12:45:00 PM;796,2;0;0;0;12;2,38;3,42;5,1;0,782;100,85;1,9;5,2;0;5,9;0,09;100;7982;100,94;8,5
07/03/2024 12:50:00 PM;818;0;0;0;358;1,95;3,25;5,8;0,8;100,84;2,2;5,8;0;6,3;0,12;100;7981;100,93;8,8
07/03/2024 12:55:00 PM;824,6;0;0;0;23;3,17;3,83;4,8;0,804;100,84;2,1;6;0;6,5;0,05;100;7994;100,93;9,1
07/03/2024 01:00:00 PM;811,6;0;0;0;39;2,92;3,2;4,7;0,8;100,84;1,2;5,1;0;6,4;0,05;100;8007;100,93;9
07/03/2024 01:05:00 PM;830,4;0;0;0;30;3,04;3,32;4,9;0,804;100,84;2,8;5,8;0;6,4;0,06;100;8013;100,92;9
07/03/2024 01:10:00 PM;832,8;0;0;0;12;2,47;3,37;5,5;0,808;100,83;3,2;5,7;0;6,5;0,09;100;8021;100,91;9,4
07/03/2024 01:15:00 PM;833,4;0;0;0;19;2,58;3,14;5,5;0,816;100,82;0,2;6;0;6,6;0,09;100;8014;100,91;9,9
07/03/2024 01:20:00 PM;835,8;0;0;0;356;2,81;4,02;6,1;0,824;100,82;2,2;5,7;0;6,8;0,11;100;8029;100,9;10,8
07/03/2024 01:25:00 PM;837,6;0;0;0;330;2,47;3,41;6,3;0,818;100,81;2,7;5,8;0;7,1;0,14;100;8029;100,9;11,3
07/03/2024 01:30:00 PM;829,8;0;0;0;11;1,9;2,61;6,1;0,836;100,82;1,1;5,5;0;7,4;0,11;100;8048;100,9;11,4
07/03/2024 01:35:00 PM;783,6;0;0;0;336;1,91;2,99;6,7;0,842;100,81;1,1;5,5;0;7,5;0,14;100;8055;100,89;11,8
07/03/2024 01:40:00 PM;838,6;0;0;0;333;2,63;3,87;6,4;0,846;100,8;0,6;5,6;0;7,7;0,11;100;8070;100,88;12,2
07/03/2024 01:45:00 PM;834;0;0;0;333;3,31;4,92;6,6;0,85;100,8;4,6;4,7;0;7,8;0,12;100;8080;100,88;12,5
07/03/2024 01:50:00 PM;777;0;0;0;42;4,23;5,45;6,3;0,846;100,78;2,1;5,8;0;8;0,11;100;8081;100,87;12,8
07/03/2024 01:55:00 PM;750;0;0;0;91;4,33;4,94;6,1;0,858;100,76;1,6;6,7;0;8,6;0,08;100;8077;100,86;12,8
07/03/2024 02:00:00 PM;747,4;0;0;0;117;4,32;4,92;6,3;0,874;100,74;1,4;5,7;0;9,3;0,08;100;8077;100,85;12,1
07/03/2024 02:05:00 PM;748,4;0;0;0;116;4;5,57;6,4;0,876;100,74;3;5,7;0;9,7;0,09;100;8077;100,85;11,6
07/03/2024 02:10:00 PM;744,4;0;0;0;99;4,11;5,15;6,5;0,868;100,74;2,6;7,2;0;9,9;0,1;100;8078;100,85;11,2
07/03/2024 02:15:00 PM;744,6;0;0;0;100;4,31;5,15;6,6;0,868;100,74;2,7;5,9;0;10;0,11;100;8079;100,85;11
07/03/2024 02:20:00 PM;746;0;0;0;111;4,18;4,58;7,1;0,86;100,73;4,9;6,1;0;10,1;0,15;100;8080;100,83;10,8
07/03/2024 02:25:00 PM;749,2;0;0;0;120;4,3;5,42;7,3;0,858;100,72;1;6,5;0;10,2;0,16;100;8081;100,82;10,9
07/03/2024 02:30:00 PM;747,2;0;0;0;93;4,61;6,18;7,6;0,848;100,71;2,6;6,3;0;10,2;0,19;100;8083;100,81;11
07/03/2024 02:35:00 PM;742,8;0;0;0;104;4,69;5,96;7,6;0,848;100,71;2,8;6,4;0;10,4;0,2;100;8081;100,81;11
07/03/2024 02:40:00 PM;742,8;0;0;0;114;4,26;6,5;7,4;0,854;100,69;1,7;5,9;0;10,7;0,18;100;8061;100,8;11
07/03/2024 02:45:00 PM;739;0;0;0;126;4,12;5,23;7,3;0,856;100,69;2,3;6,3;0;10,9;0,16;100;8068;100,79;11
07/03/2024 02:50:00 PM;737,8;0;0;0;116;4,66;5,62;6,9;0,864;100,68;1,8;7,4;0;10,9;0,13;100;8074;100,78;10,9
07/03/2024 02:55:00 PM;739,2;0;0;0;90;4,65;5,64;6,9;0,852;100,68;0,3;6,6;0;10,6;0,15;100;8076;100,78;10,7
07/03/2024 03:00:00 PM;738;0;0;0;74;5,17;6,56;7,1;0,846;100,69;1,5;6;0;10,3;0,16;100;8076;100,78;10,8
07/03/2024 03:05:00 PM;733,8;0;0;0;84;3,92;5,37;7,4;0,844;100,67;2,6;6,5;0;10,5;0,18;100;8080;100,77;10,8
07/03/2024 03:10:00 PM;732,2;0;0;0;124;3,33;4,31;7,2;0,842;100,66;3,1;6,3;0;10,7;0,18;100;8079;100,77;10,7
07/03/2024 03:15:00 PM;736,8;0;0;0;168;2,54;3,31;7,6;0,844;100,66;2;6,3;0;11;0,2;100;8056;100,76;10,8
07/03/2024 03:20:00 PM;807,8;0;0;0;333;2,74;4,24;7,8;0,834;100,68;1,4;6,3;0;10,7;0,22;100;8085;100,76;11,3
07/03/2024 03:25:00 PM;818,6;0;0;0;21;2,87;4,36;6,8;0,828;100,69;3,4;5,1;0;10;0,16;100;8104;100,75;11,8
07/03/2024 03:30:00 PM;816,2;0;0;0;19;3,73;4,5;6,6;0,82;100,67;2,3;4,9;0;9,2;0,15;100;8117;100,75;12,3
07/03/2024 03:35:00 PM;812,4;0;0;0;3;2,81;3,69;7,1;0,82;100,67;2,1;6,1;0;8,8;0,19;100;8130;100,74;12,8
07/03/2024 03:40:00 PM;811;0;0;0;357;3,66;5,9;7,5;0,818;100,66;1,8;5,4;0;8,7;0,22;100;8142;100,73;13,3
07/03/2024 03:45:00 PM;805,4;0;0;0;4;3,59;5,28;7,7;0,82;100,65;2,1;5,2;0;8,7;0,23;100;8154;100,72;13,8
07/03/2024 03:50:00 PM;795;0;0;0;8;4,23;5,29;7,7;0,824;100,65;2,6;6,3;0;8,8;0,23;100;8165;100,72;14,2
07/03/2024 03:55:00 PM;566,4;0;0;0;7;4,24;5,04;8,1;0,83;100,64;1,6;5,3;0;8,9;0,25;100;8167;100,71;14,5
07/03/2024 04:00:00 PM;749,8;0;0;0;31;4,73;5,62;7,6;0,83;100,62;1,6;5,6;0;9,1;0,21;100;8177;100,7;14,6
07/03/2024 04:05:00 PM;737,4;0;0;0;315;2,9;4,56;7,9;0,83;100,61;2,2;3,5;0;9;0,23;100;8172;100,69;14,6
07/03/2024 04:10:00 PM;773,4;0;0;0;277;4,27;6,06;7,8;0,834;100,6;3,1;5,6;0;9,3;0,23;100;8146;100,67;14,4
07/03/2024 04:15:00 PM;765,4;0;0;0;253;4,68;7,26;7,5;0,838;100,6;3,2;6,4;0;9,4;0,2;100;8156;100,67;14
07/03/2024 04:20:00 PM;762,4;0;0;0;251;5,02;6,45;7,7;0,836;100,59;3,3;5,8;0;9,3;0,22;100;8153;100,66;13,2
07/03/2024 04:25:00 PM;709,6;0;0;0;11;6;10,02;8,3;0,834;100,57;2,5;5,7;0;9,4;0,26;100;8156;100,66;12,7
07/03/2024 04:30:00 PM;658;0;0;0;34;6,95;8,95;9,1;0,838;100,55;2,4;6,9;0;10,2;0,32;100;8159;100,65;12,6
07/03/2024 04:35:00 PM;716;0;0;0;5;5;7,24;8,4;0,83;100,57;1,8;6,1;0;10,2;0,27;100;8176;100,64;12,8
07/03/2024 04:40:00 PM;658,4;0;0;0;345;4,31;6,85;8,5;0,828;100,56;2,5;5,6;0;9,9;0,28;100;8186;100,63;12,9
07/03/2024 04:45:00 PM;669,8;0;0;0;353;3,84;6,28;8,4;0,842;100,55;3;5,9;0;9,8;0,26;100;8195;100,62;13,3
07/03/2024 04:50:00 PM;688,6;0;0;0;350;4,57;6,47;9,6;0,838;100,54;4,3;5;0;9,8;0,36;100;8204;100,62;13,8
07/03/2024 04:55:00 PM;676,8;0;0;0;342;4,04;6,69;10,5;0,82;100,54;2,9;5,7;0;10,3;0,45;100;8208;100,61;14,3
07/03/2024 05:00:00 PM;661,4;0;0;0;356;4,98;7,23;11,1;0,816;100,53;1,1;6;0;11;0,5;100;8216;100,61;14,9
07/03/2024 05:05:00 PM;655,4;0;0;0;350;4,64;6,92;11,2;0,808;100,54;0,8;5,7;0;11,6;0,52;100;8217;100,61;15,5
07/03/2024 05:10:00 PM;652,8;0;0;0;343;4,3;6,12;11,5;0,798;100,54;2,3;5,8;0;12;0,55;100;8200;100,61;15,8
07/03/2024 05:15:00 PM;649,4;0;0;0;329;4,08;7,51;11,1;0,802;100,54;2,6;5,6;0;12,3;0,52;100;8217;100,6;16,2
07/03/2024 05:20:00 PM;637,8;0;0;0;333;3,58;5,52;11;0,804;100,54;3;5,7;0;12,4;0,51;100;8229;100,6;16,4
07/03/2024 05:25:00 PM;625,8;0;0;0;328;4,72;6,17;11;0,794;100,54;2,5;4,4;0;12,5;0,52;100;8232;100,6;16,5
07/03/2024 05:30:00 PM;615;0;0;0;326;4,3;5,82;10,8;0,792;100,54;1,1;5,7;0;12,5;0,5;100;8238;100,6;16,5
07/03/2024 05:35:00 PM;601,2;0;0;0;336;3,44;5,49;10,8;0,784;100,54;1,9;6,3;0;12,5;0,51;100;8241;100,6;16,6
07/03/2024 05:40:00 PM;571,6;0;0;0;12;2,29;3,94;11,2;0,786;100,53;2,7;6,4;0;12,7;0,54;100;8239;100,59;16,7
07/03/2024 05:45:00 PM;534,6;0;0;0;36;4,4;6,99;11,6;0,774;100,5;1,6;5,9;0;13,4;0,59;100;8235;100,58;16,9
07/03/2024 05:50:00 PM;522,6;0;0;0;27;5,01;6,51;11,1;0,788;100,49;3,9;6,2;0;13,9;0,53;100;8232;100,57;16,6
07/03/2024 05:55:00 PM;510;0;0;0;21;5,09;6,24;12,4;0,76;100,47;1,8;7,2;0;14,2;0,68;100;8232;100,56;16,4
07/03/2024 06:00:00 PM;571,8;0;0;0;326;4,32;6,48;12,9;0,738;100,49;2,3;4,3;0;14,3;0,75;100;8244;100,55;16,5
07/03/2024 06:05:00 PM;555;0;0;0;307;4,38;6,67;12,1;0,746;100,49;3,4;5,9;0;13,8;0,67;100;8248;100,54;16,5
07/03/2024 06:10:00 PM;525,8;0;0;0;346;3,21;5,74;12,7;0,734;100,48;0,9;6,5;0;13,9;0,74;100;8251;100,54;16,8
07/03/2024 06:15:00 PM;528,2;0;0;0;326;4;6,52;12,5;0,74;100,47;1,8;6,3;0;14;0,71;100;8251;100,53;17,1
07/03/2024 06:20:00 PM;564,8;0;0;0;66;4,12;6,36;12,8;0,724;100,48;2,7;6,3;0;14;0,76;100;8241;100,53;17
07/03/2024 06:25:00 PM;585,8;0;0;0;43;3,54;5,83;13,5;0,702;100,48;3,2;5,4;0;13,8;0,84;100;8248;100,52;16,5
07/03/2024 06:30:00 PM;525,8;0;0;0;16;4,74;7,68;14,3;0,676;100,47;2,7;4,9;0;14,1;0,95;100;8251;100,52;16,7
07/03/2024 06:35:00 PM;462,2;0;0;0;60;5,7;7,11;13,7;0,69;100,44;1,5;7,5;0;14,9;0,87;100;8254;100,51;17,2
07/03/2024 06:40:00 PM;453,6;0;0;0;83;3,43;7,05;13;0,722;100,43;2,7;5;0;15,4;0,78;100;8253;100,51;17,1
07/03/2024 06:45:00 PM;523,2;0;0;0;295;1,79;3,49;12,2;0,742;100,46;3,1;5,9;0;15,1;0,68;100;8250;100,51;16,6
07/03/2024 06:50:00 PM;406,6;0;0;0;28;4,34;5,77;11,3;0,764;100,42;1,5;6,4;0;15,3;0,57;100;8250;100,51;16,2
07/03/2024 06:55:00 PM;385,8;0;0;0;25;6,06;7,18;10,7;0,768;100,43;2,5;7;0;15,1;0,52;100;8249;100,52;15,7
07/03/2024 07:00:00 PM;365,2;0;0;0;35;7,32;9,66;10,2;0,78;100,42;3;7;0;14,6;0,47;100;8248;100,52;15,1
07/03/2024 07:05:00 PM;350,8;0;0;0;41;8,91;10,41;10,4;0,772;100,42;2,1;7,5;0;14,1;0,49;100;8246;100,52;14,4
07/03/2024 07:10:00 PM;333,8;0;0;0;44;9,64;10,97;11,1;0,752;100,42;1;9,3;0;13,7;0,57;100;8248;100,52;13,9
07/03/2024 07:15:00 PM;327,2;0;0;0;46;8,75;10,45;12;0,728;100,42;2,9;7,1;0;13,8;0,67;100;8246;100,51;13,7
07/03/2024 07:20:00 PM;311,4;0;0;0;62;7,91;9,89;11,6;0,74;100,42;2,3;7;0;14,2;0,63;100;8245;100,51;13,6
07/03/2024 07:25:00 PM;299,6;0;0;0;72;8,42;9,75;11,8;0,744;100,41;2,9;7,7;0;14,4;0,64;100;8246;100,51;13,5
07/03/2024 07:30:00 PM;293,2;0;0;0;83;6,72;8,81;11,6;0,74;100,41;2;7;0;14,6;0,63;100;8242;100,5;13,3
07/03/2024 07:35:00 PM;283,4;0;0;0;80;6,72;8,32;11,6;0,742;100,41;3,4;7,1;0;14,8;0,63;100;8244;100,51;13,2
07/03/2024 07:40:00 PM;278,2;0;0;0;75;5,36;6,16;11,6;0,744;100,42;3,6;6,9;0;14,7;0,62;100;8244;100,52;13,1
07/03/2024 07:45:00 PM;271,4;0;0;0;49;3,5;4,88;11,4;0,756;100,44;2,1;6,5;0;14,8;0,59;100;8241;100,54;13
07/03/2024 07:50:00 PM;261,2;0;0;0;67;3,87;5,78;11,5;0,758;100,44;3,6;6,3;0;15;0,6;100;8242;100,54;13
07/03/2024 07:55:00 PM;253,4;0;0;0;42;3,35;4,75;11,3;0,758;100,45;2,4;6,5;0;15;0,58;100;8243;100,55;12,9
07/03/2024 08:00:00 PM;245,2;0;0;0;44;3,62;5,13;12,7;0,728;100,45;3,5;6,6;0;15,3;0,74;100;8242;100,56;13
07/03/2024 08:05:00 PM;258,2;0;0;0;349;2,03;3,24;12,3;0,746;100,47;3,1;5,5;0;15,7;0,68;100;8242;100,57;13,1
07/03/2024 08:10:00 PM;233,2;0;0;0;345;4,9;8,12;12,2;0,75;100,47;2,7;5,6;0;15,8;0,67;100;8243;100,58;13,1
07/03/2024 08:15:00 PM;220,6;0;0;0;345;6,46;8,69;11,7;0,776;100,48;2,5;5,2;0;15,7;0,59;100;8238;100,59;13
07/03/2024 08:20:00 PM;217,8;0;0;0;353;7,32;10,89;11,1;0,792;100,49;3,6;3,9;0;15,3;0,53;100;8241;100,6;12,8
07/03/2024 08:25:00 PM;254,6;0;0;0;33;12,36;14,33;10,2;0,796;100,49;4,2;9,6;0;14,4;0,45;100;8241;100,62;12,4
07/03/2024 08:30:00 PM;307,6;0;0;0;115;8,1;11,61;10;0,766;100,56;3,9;7,5;0;13,1;0,46;100;8248;100,62;12
07/03/2024 08:35:00 PM;254,2;0;0;0;232;6,42;8,38;9,9;0,762;100,58;3,3;4;0;12,1;0,46;100;8252;100,63;12
07/03/2024 08:40:00 PM;239;0;0;0;221;5,08;7,02;10,5;0,75;100,59;2,4;5,8;0;11,7;0,52;100;8257;100,64;12,4
07/03/2024 08:45:00 PM;228,2;0;0;0;230;5,74;7,69;10,1;0,766;100,59;2,2;5,9;0;11,5;0,47;100;8260;100,64;12,6
07/03/2024 08:50:00 PM;217,4;0;0;0;224;5,71;7,66;11;0,76;100,59;2,1;5,3;0;11,5;0,55;100;8263;100,64;12,8
07/03/2024 08:55:00 PM;206,4;0;0;0;227;5,65;8,55;10,9;0,754;100,59;2,4;5,3;0;11,6;0,55;100;8266;100,65;13
07/03/2024 09:00:00 PM;196,4;0;0;0;216;5,53;7,71;10,8;0,752;100,6;2,7;5,6;0;11,6;0,54;100;8267;100,65;13
07/03/2024 09:05:00 PM;185,2;0;0;0;208;6,53;9,08;10,8;0,746;100,6;2,1;5,8;0;11,7;0,55;100;8262;100,65;13,1
07/03/2024 09:10:00 PM;175,6;0;0;0;216;5,76;8,28;10,7;0,744;100,61;2,3;6;0;11,6;0,54;100;8266;100,66;13,2
07/03/2024 09:15:00 PM;166,2;0;0;0;222;5,46;7,69;10,4;0,742;100,62;2,5;5,5;0;11,6;0,52;100;8267;100,67;13,1
07/03/2024 09:20:00 PM;156,8;0;0;0;213;4,78;7,39;10,4;0,738;100,63;1,7;5,7;0;11,4;0,52;100;8269;100,68;13
07/03/2024 09:25:00 PM;147,2;0;0;0;219;4,21;7,33;10,3;0,744;100,63;2,8;5,3;0;11,4;0,51;100;8270;100,68;12,9
07/03/2024 09:30:00 PM;138,4;0;0;0;214;4,84;7,34;10,4;0,74;100,63;2,2;5,8;0;11,3;0,52;100;8267;100,68;12,8
07/03/2024 09:35:00 PM;130,6;0;0;0;216;4,94;6,73;10,3;0,744;100,63;1;5,8;0;11,2;0,5;100;8268;100,68;12,6
07/03/2024 09:40:00 PM;122;0;0;0;221;5,61;7,6;10,3;0,74;100,63;2,6;4,9;0;11,2;0,51;100;8271;100,69;12,4
07/03/2024 09:45:00 PM;114;0;0;0;219;4,94;6,73;10,4;0,748;100,63;2;5,7;0;11,1;0,51;100;8272;100,68;12,1
07/03/2024 09:50:00 PM;106,2;0;0;0;213;4,74;6,55;10,7;0,74;100,63;2,4;5,8;0;11,1;0,55;100;8271;100,68;11,9
07/03/2024 09:55:00 PM;99,8;0;0;0;199;4,91;7,71;10,8;0,746;100,63;2,2;5,7;0;11,1;0,55;100;8273;100,68;11,8
07/03/2024 10:00:00 PM;89,6;0;0;0;198;4,65;6,18;11,1;0,748;100,63;2,3;5,5;0;11,1;0,57;100;8273;100,68;11,7
07/03/2024 10:05:00 PM;83;0;0;0;203;4,97;6,08;11,4;0,742;100,63;2,4;5,9;0;11,2;0,61;100;8268;100,68;11,6
07/03/2024 10:10:00 PM;78,6;0;0;0;202;2,85;4,63;11,5;0,742;100,65;2,2;5,9;0;11,3;0,61;100;8267;100,7;11,5
07/03/2024 10:15:00 PM;72,6;0;0;0;202;3,92;6,03;11,2;0,758;100,65;2,2;5,7;0;11,5;0,57;100;8267;100,7;11,4
07/03/2024 10:20:00 PM;66,6;0;0;0;197;3,71;4,67;11,4;0,764;100,66;2,2;5,5;0;11,4;0,58;100;8267;100,71;11,3
07/03/2024 10:25:00 PM;60,8;0;0;0;192;4,18;5,35;11,7;0,754;100,67;2,4;5,5;0;11,4;0,62;100;8266;100,72;11,1
07/03/2024 10:30:00 PM;55;0;0;0;189;3,33;4,19;11,5;0,76;100,68;2,4;5,7;0;11,5;0,6;100;8265;100,73;11,1
07/03/2024 10:35:00 PM;37,6;0;0;0;186;3,16;3,91;11,6;0,744;100,69;2,3;5,5;0;11,5;0,62;100;8267;100,73;11
07/03/2024 10:40:00 PM;16,8;0;0;0;174;2,84;4,06;11,3;0,758;100,7;2,4;5,7;0;11,4;0,58;100;8263;100,74;10,9
07/03/2024 10:45:00 PM;15,6;0;0;0;162;2,2;3,42;10,6;0,76;100,71;2,4;5,5;0;11,2;0,52;100;8262;100,76;10,7
07/03/2024 10:50:00 PM;14,4;0;0;0;218;1,65;2,62;10,3;0,756;100,72;2,6;5,6;0;10,9;0,5;100;8263;100,77;10,5
07/03/2024 10:55:00 PM;13,4;0;0;0;229;1,58;2,56;9,9;0,756;100,73;2,6;5,7;0;10,6;0,46;100;8262;100,78;10,1
07/03/2024 11:00:00 PM;12,2;0;0;0;213;1,1;2,32;9,7;0,75;100,75;2,4;5,7;0;10,2;0,46;100;8262;100,79;9,8
07/03/2024 11:05:00 PM;11,2;0;0;0;224;1,05;1,95;9,6;0,74;100,74;2,5;5,7;0;9,9;0,46;100;8260;100,79;9,4
07/03/2024 11:10:00 PM;10;0;0;0;143;0,83;1,39;9,4;0,74;100,75;2,5;5,7;0;9,6;0,44;100;8261;100,79;9,1
07/03/2024 11:15:00 PM;8,8;0;0;0;111;0,83;1,53;9;0,748;100,75;2,4;5,7;0;9,3;0,4;100;8258;100,8;8,8
07/03/2024 11:20:00 PM;7,8;0;0;0;69;1,41;2,02;8,9;0,75;100,76;2,5;5,7;0;9;0,39;100;8258;100,81;8,6
07/03/2024 11:25:00 PM;6,6;0;0;0;62;1,23;2,24;8,6;0,75;100,77;2,4;5,8;0;8,7;0,37;100;8256;100,82;8,3
07/03/2024 11:30:00 PM;5,6;0;0;0;34;1,39;2,23;8,6;0,744;100,77;2,3;5,6;0;8,5;0,37;100;8254;100,82;8,1
07/03/2024 11:35:00 PM;4,8;0;0;0;56;0,95;1,97;8,4;0,738;100,78;2,3;5,8;0;8,2;0,36;100;8256;100,83;7,9
07/03/2024 11:40:00 PM;4;0;0;0;69;1,49;2,35;8,1;0,74;100,78;2,4;5,7;0;8;0,34;100;8257;100,83;7,6
07/03/2024 11:45:00 PM;3,2;0;0;0;69;1,73;3,4;7,9;0,738;100,78;2,4;5,9;0;7,8;0,33;100;8254;100,83;7,4
07/03/2024 11:50:00 PM;2,8;0;0;0;45;1,13;2,13;8;0,734;100,78;2,4;5,9;0;7,7;0,34;100;8254;100,83;7,2
07/03/2024 11:55:00 PM;2;0;0;0;44;1,02;1,91;8;0,738;100,78;2,4;6,2;0;7,5;0,34;100;8254;100,83;7,1
07/04/2024 12:00:00 AM;1,6;0;0;0;41;1,51;3,01;8;0,734;100,78;2,3;5,9;0;7,4;0,34;100;8252;100,83;6,9
07/04/2024 12:05:00 AM;1;0;0;0;33;1,1;1,8;7,9;0,734;100,78;2,4;5,9;0;7,3;0,33;100;8234;100,84;6,8
07/04/2024 12:10:00 AM;1;0;0;0;36;0,72;1,5;7,7;0,74;100,78;2,4;5,9;0;7,2;0,31;100;8229;100,84;6,8
07/04/2024 12:15:00 AM;0,4;0;0;0;75;1,21;1,97;7,5;0,738;100,79;2,4;6;0;7,1;0,3;100;8225;100,84;6,6
07/04/2024 12:20:00 AM;0;0;0;0;45;0,66;1,6;7,4;0,742;100,79;2,4;5,9;0;7;0,28;100;8234;100,84;6,5
07/04/2024 12:25:00 AM;0;0;0;0;253;0,44;0,83;7,2;0,736;100,79;2,4;5,9;0;6,8;0,28;100;8235;100,85;6,2
07/04/2024 12:30:00 AM;0;0;0;0;210;0,6;0,99;7,4;0,73;100,8;2,5;5,8;0;6,7;0,3;100;8237;100,85;5,8
07/04/2024 12:35:00 AM;0;0;0;0;126;0,7;1,48;6,6;0,734;100,8;2,4;5,8;0;6,5;0,24;100;8238;100,86;5,6
07/04/2024 12:40:00 AM;0;0;0;0;118;0,83;1,75;6,6;0,73;100,81;2,4;5,9;0;6,3;0,25;100;8225;100,87;5,4
07/04/2024 12:45:00 AM;0;0;0;0;99;0,62;1,38;6,9;0,726;100,81;2,3;5,9;0;6,2;0,27;100;8232;100,87;5,2
07/04/2024 12:50:00 AM;0;0;0;0;144;0,91;1,82;6,9;0,728;100,82;2,3;6,1;0;6,1;0,26;100;8233;100,88;5,1
07/04/2024 12:55:00 AM;0;0;0;0;161;1,48;1,83;6,3;0,73;100,81;2,4;6,3;0;6,1;0,22;100;8233;100,87;5
07/04/2024 01:00:00 AM;0;0;0;0;132;0,7;1,57;6,3;0,73;100,82;2,3;6;0;5,9;0,22;100;8233;100,88;4,9
07/04/2024 01:05:00 AM;0;0;0;0;81;0,79;2,17;6,6;0,728;100,82;2,4;5,9;0;5,8;0,25;100;8232;100,88;4,8
07/04/2024 01:10:00 AM;0;0;0;0;75;1,46;2,26;6,9;0,73;100,83;2,3;6,1;0;5,8;0,27;100;8233;100,89;4,7
07/04/2024 01:15:00 AM;0;0;0;0;66;1,64;2,72;6,7;0,728;100,84;2,4;6,2;0;5,9;0,25;100;8225;100,9;4,8
07/04/2024 01:20:00 AM;0;0;0;0;78;1,6;3,11;6,6;0,73;100,85;2,4;6,3;0;5,9;0,24;100;8229;100,91;4,8
07/04/2024 01:25:00 AM;0;0;0;0;67;2,11;3,32;6,7;0,73;100,84;2,3;6,2;0;5,9;0,25;100;8229;100,9;4,8
07/04/2024 01:30:00 AM;0;0;0;0;68;1,59;2,88;6,6;0,732;100,85;2,3;6,2;0;5,9;0,24;100;8228;100,91;4,8
07/04/2024 01:35:00 AM;0;0;0;0;64;1,3;2,64;6,6;0,732;100,86;2,3;6,2;0;5,9;0,24;100;8225;100,92;4,8
07/04/2024 01:40:00 AM;0;0;0;0;68;1,61;2,84;6,3;0,736;100,86;2,3;6,1;0;5,9;0,22;100;8229;100,92;4,7
07/04/2024 01:45:00 AM;0;0;0;0;64;1,73;2,44;6,5;0,73;100,86;2,2;6,2;0;5,9;0,24;100;8229;100,92;4,7
07/04/2024 01:50:00 AM;0;0;0;0;67;1,64;2,6;6,6;0,728;100,86;2,3;6,2;0;5,8;0,24;100;8228;100,92;4,6
07/04/2024 01:55:00 AM;0;0;0;0;70;2,14;3,28;6,7;0,724;100,86;2,3;6,2;0;5,8;0,26;100;8229;100,92;4,7
07/04/2024 02:00:00 AM;0;0;0;0;67;1,42;2,53;6,8;0,724;100,86;2,3;6,2;0;5,9;0,26;100;8229;100,92;4,7
07/04/2024 02:05:00 AM;0;0;0;0;167;0,62;0,99;6,6;0,722;100,87;2,2;6,1;0;5,9;0,25;100;8229;100,93;4,6
07/04/2024 02:10:00 AM;0;0;0;0;338;0,73;1,2;6,5;0,732;100,88;2,3;6,1;0;5,9;0,23;100;8223;100,94;4,5
07/04/2024 02:15:00 AM;0;0;0;0;79;0,79;1,32;6,3;0,72;100,88;2,2;6;0;5,8;0,23;100;8225;100,94;4,4
07/04/2024 02:20:00 AM;0;0;0;0;91;0,92;1,46;6,1;0,712;100,88;2,3;6,1;0;5,6;0,23;100;8224;100,94;4,2
07/04/2024 02:25:00 AM;0;0;0;0;127;1,01;1,51;6;0,718;100,89;2,3;6;0;5,5;0,22;100;8226;100,95;4,2
07/04/2024 02:30:00 AM;0;0;0;0;97;1,46;2,53;6,1;0,72;100,88;2,3;6,1;0;5,5;0,22;100;8228;100,95;4,1
07/04/2024 02:35:00 AM;0;0;0;0;76;1,91;3,37;6,1;0,718;100,88;2,2;6,2;0;5,4;0,22;100;8225;100,94;4,1
07/04/2024 02:40:00 AM;0;0;0;0;81;1,85;2,79;6;0,72;100,88;2,1;6,2;0;5,4;0,21;100;8225;100,94;4,2
07/04/2024 02:45:00 AM;0;0;0;0;86;1,91;2,87;6,3;0,714;100,88;2,2;6,4;0;5,4;0,24;100;8225;100,94;4,2
07/04/2024 02:50:00 AM;0;0;0;0;65;1,17;1,99;6,3;0,718;100,88;2,2;6,2;0;5,5;0,23;100;8223;100,94;4,2
07/04/2024 02:55:00 AM;0;0;0;0;327;1,4;2,01;6,1;0,726;100,88;2,3;6,1;0;5,5;0,21;100;8225;100,94;4,2
07/04/2024 03:00:00 AM;0;0;0;0;333;1,1;1,65;5,9;0,73;100,89;2,3;6;0;5,4;0,2;100;8226;100,95;4,2
07/04/2024 03:05:00 AM;0;0;0;0;25;0,36;0,72;5,8;0,72;100,89;2,3;5,9;0;5,3;0,2;100;8226;100,95;4,1
